Train Performance = 0.510638
Train Performance = 0.617021
Train Performance = 0.638298
Train Performance = 0.659574
Train Performance = 0.680851
Train Performance = 0.702128
Train Performance = 0.723404
Train Performance = 0.744681
Train Performance = 0.765957
Train Performance = 0.787234
Train Performance = 0.808511
Train Performance = 0.829787
Train Performance = 0.851064
Train Performance = 0.87234
Train Performance = 0.893617
Train Performance = 0.914894
Test Performance = 0.785714
