Train Performance = 0.375
Train Performance = 0.55
Train Performance = 0.65
Train Performance = 0.675
Train Performance = 0.7
Train Performance = 0.725
Train Performance = 0.75
Train Performance = 0.775
Train Performance = 0.8
Train Performance = 0.825
Train Performance = 0.85
Train Performance = 0.875
Train Performance = 0.9
Test Performance = 0.916667
