Train Performance = 0.746667
Train Performance = 0.8
Train Performance = 0.813333
Train Performance = 0.826667
Train Performance = 0.84
Train Performance = 0.826667
Train Performance = 0.84
Train Performance = 0.853333
Train Performance = 0.84
Train Performance = 0.853333
Train Performance = 0.866667
Train Performance = 0.88
Test Performance = 0.954545
